city,state,zone,latitude,longitude,population_million,industrialization,year,month,month_name,season,aqi,aqi_category,pm25_ug_m3,pm10_ug_m3,no2_ug_m3,so2_ug_m3,co_mg_m3,o3_ug_m3,nh3_ug_m3,temperature_celsius,humidity_pct,wind_speed_kmh,rainfall_mm,visibility_km,respiratory_admissions_per_100k,asthma_er_visits_per_100k,copd_cases_per_100k,cardiovascular_events_per_100k,premature_deaths_pollution,child_respiratory_infections_per_100k
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,3,March,Summer,212,Poor,97.9,190.3,63.0,17.6,2.33,41.5,20.3,24.6,36.2,7.1,21.5,7.8,41.0,12.7,8.4,11.3,0.1,34.6
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,4,April,Summer,164,Moderate,88.7,165.4,29.3,7.6,1.42,24.2,12.9,28.4,51.5,3.1,8.2,13.9,44.5,9.5,8.2,12.1,0.28,50.4
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,5,May,Summer,182,Moderate,81.7,205.6,49.7,23.0,1.98,56.6,20.1,32.9,48.6,4.9,0.3,9.1,37.3,19.0,8.2,8.5,0.4,28.4
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,6,June,Monsoon,158,Moderate,61.3,115.1,34.7,21.6,1.0,52.6,12.3,35.8,46.0,5.5,7.0,10.7,34.0,14.0,5.0,9.9,0.1,39.1
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,7,July,Monsoon,104,Moderate,51.1,105.4,10.8,10.7,1.03,34.3,7.7,29.3,71.4,11.1,218.4,10.6,25.0,7.5,6.8,12.6,0.1,20.8
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,8,August,Monsoon,115,Moderate,50.8,125.9,21.3,19.3,1.12,32.0,6.6,27.2,90.8,4.3,169.6,12.2,38.1,9.7,7.7,13.8,0.17,32.9
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,9,September,Monsoon,122,Moderate,68.0,112.2,33.5,14.5,1.1,36.2,9.3,29.4,76.9,5.4,40.8,12.1,28.7,10.7,4.3,13.2,0.1,35.8
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,10,October,Post-Monsoon,210,Poor,112.7,208.1,60.6,11.1,1.92,12.4,19.6,21.0,52.6,4.7,6.2,9.3,40.7,8.2,9.6,13.9,0.54,39.8
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,11,November,Post-Monsoon,260,Poor,96.7,230.0,47.7,33.9,2.11,5.0,22.0,24.2,65.8,2.8,20.8,8.6,61.4,16.6,13.2,15.1,0.1,69.0
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2021,12,December,Winter,304,Very Poor,163.4,408.4,56.9,48.7,3.56,34.7,18.7,15.3,46.4,2.1,3.2,4.6,73.0,29.2,11.2,10.8,0.43,64.8
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,1,January,Winter,288,Poor,120.7,232.5,76.2,27.3,3.58,28.0,26.4,12.7,45.8,5.8,12.3,9.6,58.0,22.1,9.3,15.7,0.1,46.7
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,2,February,Winter,247,Poor,106.7,273.8,55.1,33.1,2.1,35.8,31.1,8.1,27.3,8.5,9.2,8.5,54.3,15.6,7.1,12.8,0.13,62.5
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,3,March,Summer,207,Poor,101.1,202.7,36.3,29.1,2.33,50.1,26.0,24.1,69.3,3.7,4.4,8.5,37.8,10.1,9.4,13.8,0.17,32.0
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,4,April,Summer,185,Moderate,99.4,220.0,29.9,21.0,2.34,44.0,20.5,34.5,55.2,10.8,29.5,8.6,34.3,11.5,7.2,13.1,0.23,34.3
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,5,May,Summer,165,Moderate,78.5,178.9,21.6,22.5,1.49,71.2,14.6,33.3,38.3,5.5,4.3,9.4,33.2,15.4,8.9,13.1,0.1,33.4
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,6,June,Monsoon,176,Moderate,74.1,168.0,30.4,26.2,1.73,24.6,14.0,31.4,38.0,4.7,43.3,12.2,36.3,10.3,5.8,12.4,0.1,22.3
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,7,July,Monsoon,131,Moderate,59.5,130.9,23.6,8.6,0.82,38.9,10.3,28.9,83.7,5.4,384.5,11.1,36.3,14.9,7.3,10.1,0.1,35.6
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,8,August,Monsoon,94,Satisfactory,35.1,65.7,15.0,12.1,1.56,40.6,6.0,31.2,81.9,3.4,31.9,8.2,23.6,7.2,7.9,9.4,0.1,13.8
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,9,September,Monsoon,104,Moderate,44.6,111.6,28.0,20.6,1.41,26.3,6.5,24.2,68.5,7.1,143.2,11.3,32.9,10.0,5.0,8.2,0.1,27.4
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,10,October,Post-Monsoon,197,Moderate,103.2,195.7,33.2,12.5,2.15,28.7,11.2,26.2,58.6,5.4,74.0,7.3,52.1,22.0,12.4,11.6,0.71,61.5
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,11,November,Post-Monsoon,224,Poor,117.6,291.1,44.0,15.1,2.35,14.4,26.5,26.5,53.1,6.6,7.5,9.0,47.5,11.6,12.8,10.6,0.1,31.2
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2022,12,December,Winter,272,Poor,108.2,211.9,57.2,28.3,3.16,51.6,18.1,9.1,35.8,4.7,2.2,10.3,56.1,17.9,13.8,15.7,0.32,55.1
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,1,January,Winter,277,Poor,96.8,203.5,52.6,25.3,3.02,46.6,11.9,11.7,53.6,3.2,0.9,7.6,55.0,24.9,13.0,15.8,0.52,52.3
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,2,February,Winter,225,Poor,87.6,209.1,64.8,22.7,1.59,45.1,22.3,9.2,46.1,2.9,3.6,11.2,44.8,18.2,12.8,11.9,0.1,25.1
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,3,March,Summer,192,Moderate,75.7,127.1,51.6,16.5,0.75,33.4,16.5,23.8,63.8,3.5,26.3,9.4,28.7,11.0,6.8,11.1,0.21,21.8
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,4,April,Summer,154,Moderate,78.3,120.3,34.8,14.7,2.11,17.6,11.1,35.0,74.0,4.0,43.8,8.2,38.9,9.7,6.4,15.2,0.35,39.6
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,5,May,Summer,122,Moderate,60.0,111.0,13.7,9.0,1.63,18.9,10.1,24.8,67.4,6.0,30.3,12.8,38.6,13.6,7.2,12.6,0.15,35.3
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,6,June,Monsoon,156,Moderate,43.7,69.1,48.4,16.7,2.42,20.3,11.2,29.3,51.8,2.0,6.6,12.1,34.9,14.0,7.1,9.8,0.18,38.5
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,7,July,Monsoon,111,Moderate,43.7,71.1,12.5,9.7,0.72,61.3,12.3,28.6,73.6,1.9,121.0,9.7,23.1,6.8,8.3,8.5,0.1,17.0
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,8,August,Monsoon,109,Moderate,52.2,61.9,30.4,14.2,1.25,42.8,8.4,30.2,80.5,4.6,450.2,13.1,23.6,10.4,5.1,10.5,0.1,25.4
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,9,September,Monsoon,105,Moderate,44.5,57.0,18.4,8.3,1.01,22.1,7.9,25.5,74.3,6.2,2.0,11.2,30.5,10.3,4.3,12.0,0.37,25.9
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,10,October,Post-Monsoon,172,Moderate,66.3,140.2,41.6,20.2,1.56,5.0,18.2,23.3,42.6,5.4,25.3,8.0,31.0,11.3,8.8,10.1,0.11,38.7
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,11,November,Post-Monsoon,252,Poor,102.1,219.2,44.6,16.6,3.7,50.0,30.0,24.9,60.9,4.5,14.5,5.1,70.2,27.1,14.6,14.7,0.39,76.9
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2023,12,December,Winter,248,Poor,132.8,247.4,61.6,22.4,3.67,43.3,24.8,19.7,35.9,5.9,0.5,8.0,40.7,14.1,8.0,13.9,0.1,42.0
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,1,January,Winter,244,Poor,128.1,264.4,48.8,16.5,2.03,34.0,23.2,8.5,62.8,5.3,0.8,5.3,57.8,27.2,10.3,14.3,0.51,70.5
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,2,February,Winter,208,Poor,67.3,120.6,55.6,20.9,0.2,47.6,15.3,15.0,35.3,7.3,2.4,6.5,55.9,24.6,17.8,10.4,0.1,60.9
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,3,March,Summer,166,Moderate,74.6,115.0,39.9,24.0,1.87,58.4,12.2,25.4,53.5,2.7,5.8,9.1,33.4,13.0,7.6,14.0,0.76,22.6
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,4,April,Summer,164,Moderate,55.8,90.0,44.5,5.0,1.06,45.2,19.4,30.7,60.4,2.1,16.5,14.4,42.7,10.3,12.2,11.8,0.15,41.9
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,5,May,Summer,159,Moderate,44.5,84.5,31.9,20.7,2.62,36.2,16.3,35.7,55.8,4.0,6.8,13.4,36.5,17.1,7.1,14.8,0.35,40.0
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,6,June,Monsoon,132,Moderate,52.9,136.9,24.2,14.3,1.0,31.0,12.6,30.6,68.3,2.7,145.3,9.0,34.2,12.8,8.6,13.8,0.1,21.3
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,7,July,Monsoon,94,Satisfactory,20.3,35.5,19.4,12.2,1.62,8.6,7.4,30.1,65.6,4.0,6.4,11.4,34.1,11.6,8.7,7.4,0.1,38.4
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,8,August,Monsoon,84,Satisfactory,37.9,54.9,23.3,9.5,1.22,42.0,11.1,28.6,85.0,3.1,38.1,11.2,31.9,14.0,11.2,8.4,0.1,29.4
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,9,September,Monsoon,105,Moderate,66.3,90.7,18.2,9.5,0.97,32.0,8.9,29.3,68.8,3.6,102.5,10.3,21.4,7.2,2.3,10.2,0.1,25.2
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,10,October,Post-Monsoon,151,Moderate,56.5,110.1,25.7,6.6,0.51,11.9,5.9,19.3,43.0,6.2,79.6,11.9,37.4,11.9,4.0,14.4,0.6,18.7
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,11,November,Post-Monsoon,271,Poor,112.7,216.7,83.6,26.3,2.09,23.6,16.6,22.1,48.9,8.1,5.3,6.2,64.5,27.9,12.3,15.8,0.35,45.2
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2024,12,December,Winter,254,Poor,95.5,194.5,70.9,20.6,2.72,38.5,24.6,18.1,52.3,10.4,14.4,7.6,69.8,25.9,13.7,13.3,0.33,65.0
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,1,January,Winter,326,Very Poor,122.2,286.1,60.6,51.2,1.75,58.6,32.0,10.5,54.4,8.8,2.7,3.5,71.9,22.0,12.7,12.4,0.32,59.4
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,2,February,Winter,211,Poor,82.6,203.5,54.0,30.5,0.81,52.4,23.2,15.1,45.7,5.7,3.0,7.4,53.6,20.4,7.3,13.4,0.48,47.9
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,3,March,Summer,199,Moderate,65.0,127.1,28.1,20.7,1.77,36.7,14.3,22.4,47.2,6.1,7.3,11.5,41.6,12.5,6.3,12.7,0.45,56.2
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,4,April,Summer,161,Moderate,81.4,144.2,36.0,19.7,2.02,30.2,9.9,28.9,59.2,3.5,19.6,9.8,31.9,9.4,4.9,13.0,0.12,28.3
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,5,May,Summer,184,Moderate,83.4,129.4,37.1,19.0,1.48,23.0,15.2,28.7,71.2,4.2,3.4,7.5,35.4,10.6,10.3,11.3,0.32,15.6
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,6,June,Monsoon,155,Moderate,63.3,117.0,45.1,11.6,1.13,40.2,9.9,32.8,44.6,12.0,81.8,15.4,39.4,18.0,13.9,9.6,0.1,36.2
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,7,July,Monsoon,105,Moderate,47.7,98.0,26.5,15.5,0.73,23.2,9.8,27.3,89.9,5.0,84.3,10.2,36.8,11.0,9.4,8.3,0.1,32.8
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,8,August,Monsoon,89,Satisfactory,30.9,68.7,25.6,4.1,0.62,58.7,5.0,26.2,97.9,3.2,73.5,11.6,24.8,10.4,5.8,12.5,0.1,33.0
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,9,September,Monsoon,126,Moderate,52.8,105.7,18.0,7.4,1.22,25.8,12.8,28.1,85.4,4.3,36.5,13.9,28.1,11.4,6.3,12.6,0.14,35.0
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,10,October,Post-Monsoon,152,Moderate,59.7,76.0,27.9,16.9,2.36,10.8,10.5,22.5,69.1,7.3,24.2,6.8,31.2,10.5,4.2,9.2,0.1,16.6
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,11,November,Post-Monsoon,292,Poor,123.9,317.2,54.9,14.6,1.45,48.7,15.7,23.2,62.8,1.8,6.4,0.5,51.6,15.3,9.9,12.5,0.1,39.3
Gwalior,Madhya Pradesh,Central,26.2183,78.1828,1.2,Medium,2025,12,December,Winter,261,Poor,115.7,258.5,76.3,24.0,1.56,48.2,21.4,14.8,52.3,5.5,1.4,8.4,65.4,19.8,21.8,14.9,0.51,45.1
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,1,January,Winter,269,Poor,114.9,222.5,48.3,31.3,2.64,45.0,34.3,8.7,53.9,2.4,9.6,6.2,57.9,27.4,13.8,12.9,0.64,42.0
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,2,February,Winter,210,Poor,73.9,179.4,58.3,29.2,2.7,18.5,25.6,14.6,54.6,2.3,0.5,8.2,38.4,9.1,8.7,14.4,0.1,44.8
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,3,March,Summer,197,Moderate,69.8,108.1,44.7,9.4,2.09,36.5,17.8,26.7,60.5,4.4,3.0,6.3,37.9,10.4,9.5,16.5,0.67,20.1
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,4,April,Summer,148,Moderate,75.1,173.7,31.5,10.6,2.03,25.5,18.9,32.8,56.9,5.6,3.3,13.1,36.4,18.7,10.7,13.1,0.37,32.7
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,5,May,Summer,126,Moderate,57.3,128.7,27.7,19.7,0.47,48.2,5.0,25.5,47.3,3.1,2.3,12.8,27.9,8.6,4.9,10.9,0.1,25.7
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,6,June,Monsoon,161,Moderate,80.5,151.7,36.0,12.9,2.55,32.4,20.3,31.6,39.7,5.8,187.0,11.8,34.6,13.3,10.6,11.2,0.34,41.6
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,7,July,Monsoon,90,Satisfactory,50.5,102.1,12.7,4.0,0.77,34.4,4.9,27.9,92.4,2.9,73.9,8.6,22.2,5.7,5.7,10.0,0.14,10.6
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,8,August,Monsoon,104,Moderate,61.9,115.4,26.0,13.6,1.7,31.0,8.5,25.1,87.1,6.2,201.7,13.2,19.3,4.6,5.8,12.0,0.52,24.6
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,9,September,Monsoon,70,Satisfactory,40.1,98.4,12.7,12.9,1.09,46.3,6.0,30.3,86.0,7.3,14.9,15.9,23.2,8.7,1.0,11.5,0.15,15.8
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,10,October,Post-Monsoon,127,Moderate,68.4,150.9,27.3,17.6,0.96,22.6,9.6,25.3,45.2,4.0,10.2,12.4,33.6,7.5,9.2,9.4,0.1,37.0
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,11,November,Post-Monsoon,208,Poor,95.1,200.9,36.3,22.9,1.96,35.4,22.8,18.0,66.9,6.0,0.1,7.9,65.3,23.0,14.5,9.6,0.1,58.3
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2015,12,December,Winter,242,Poor,89.9,219.1,32.7,35.1,1.93,21.8,25.9,11.1,44.9,2.7,0.5,9.1,52.2,21.4,8.4,12.1,0.11,47.3
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,1,January,Winter,271,Poor,128.2,233.5,78.8,27.5,2.31,23.1,28.7,10.7,53.3,2.1,27.4,6.0,76.3,26.3,18.0,12.2,0.36,54.0
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,2,February,Winter,283,Poor,123.0,242.4,50.1,19.3,2.25,34.4,18.0,18.5,34.8,2.5,12.1,8.8,67.2,16.8,17.3,13.2,0.85,49.0
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,3,March,Summer,188,Moderate,92.8,133.2,30.2,26.3,2.43,21.1,21.8,24.8,61.1,6.1,10.2,11.2,32.8,13.5,9.9,9.1,0.1,24.5
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,4,April,Summer,173,Moderate,75.3,190.1,48.9,11.3,2.28,29.5,15.0,30.1,43.3,2.2,40.1,9.6,36.1,10.9,10.3,9.4,0.2,29.4
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,5,May,Summer,158,Moderate,75.1,113.1,37.8,16.2,0.86,53.7,13.9,32.8,68.0,5.5,9.5,12.4,35.7,10.3,6.4,12.7,0.1,24.1
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,6,June,Monsoon,151,Moderate,73.7,135.6,36.6,13.5,2.09,33.3,13.7,34.9,61.7,2.8,81.3,10.6,28.1,7.5,8.1,14.4,0.1,35.7
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,7,July,Monsoon,78,Satisfactory,33.2,39.1,32.3,9.6,0.94,52.8,5.0,27.2,89.0,3.3,116.2,13.0,25.2,12.8,7.6,9.9,0.17,32.1
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,8,August,Monsoon,60,Satisfactory,27.9,65.1,11.9,6.7,0.65,30.3,3.2,29.8,92.0,3.4,23.6,13.5,26.1,6.4,10.3,8.8,0.1,25.1
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,9,September,Monsoon,82,Satisfactory,37.0,97.0,17.3,12.9,0.99,29.3,4.2,30.8,89.1,4.7,33.6,13.5,30.3,8.2,8.4,11.3,0.16,25.8
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,10,October,Post-Monsoon,156,Moderate,79.3,193.9,46.4,11.5,2.51,36.2,12.7,25.4,56.2,5.8,29.6,9.1,33.6,15.3,4.1,11.6,0.1,35.2
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,11,November,Post-Monsoon,290,Poor,135.4,281.8,82.1,42.4,2.5,31.8,25.0,29.6,49.1,2.7,1.8,9.3,48.3,21.7,13.0,14.2,0.49,37.9
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2016,12,December,Winter,210,Poor,83.9,220.1,41.2,22.2,2.05,37.7,24.4,8.4,39.5,3.4,1.4,8.8,60.6,18.4,9.1,11.5,0.1,50.9
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,1,January,Winter,203,Poor,112.1,188.1,78.5,14.7,1.57,37.3,25.9,5.1,53.9,3.8,0.4,10.8,64.7,26.6,15.9,13.2,0.47,53.6
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,2,February,Winter,263,Poor,92.1,228.2,67.8,11.3,2.67,20.6,34.6,15.5,59.0,3.3,9.6,8.0,66.8,32.4,20.2,12.1,0.48,62.0
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,3,March,Summer,145,Moderate,68.4,152.4,25.7,7.5,1.26,69.0,5.1,22.5,70.9,3.1,11.3,11.5,21.4,6.1,5.1,8.0,0.21,25.0
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,4,April,Summer,194,Moderate,77.1,163.8,57.7,34.6,2.78,25.0,17.4,39.5,53.2,8.4,9.1,7.4,23.7,12.9,5.3,13.5,0.45,14.2
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,5,May,Summer,150,Moderate,49.3,102.1,33.6,22.1,0.59,38.8,5.0,28.0,40.3,5.0,2.0,10.5,30.4,6.8,7.6,12.4,0.1,30.2
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,6,June,Monsoon,167,Moderate,68.1,126.3,37.5,10.3,2.17,13.1,14.8,33.8,37.9,7.4,0.8,11.5,33.8,12.2,8.9,14.3,0.8,28.5
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,7,July,Monsoon,124,Moderate,51.1,106.9,39.3,6.9,1.56,35.9,14.9,29.2,87.7,4.4,31.2,12.9,21.2,2.3,6.0,9.5,0.35,20.1
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,8,August,Monsoon,103,Moderate,55.4,108.6,17.8,14.9,1.06,14.4,10.1,26.3,73.6,2.3,59.0,12.4,25.3,5.8,6.4,10.5,0.1,14.1
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,9,September,Monsoon,99,Satisfactory,40.5,55.4,26.5,10.6,1.11,43.2,14.8,28.4,87.8,4.6,123.0,12.0,25.4,10.9,2.5,12.5,0.32,26.6
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,10,October,Post-Monsoon,173,Moderate,72.9,132.4,40.7,11.1,1.51,38.7,10.0,19.2,50.2,7.5,24.6,5.0,33.1,13.7,8.5,15.2,0.1,19.1
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,11,November,Post-Monsoon,207,Poor,84.3,209.6,31.2,23.2,1.47,19.6,14.1,21.9,40.4,2.1,14.2,9.7,38.6,9.8,11.2,10.9,0.1,38.3
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2017,12,December,Winter,249,Poor,110.8,248.1,47.2,36.0,1.47,31.7,30.0,9.9,29.1,11.0,2.6,9.8,62.6,21.6,16.7,7.8,0.16,48.9
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,1,January,Winter,254,Poor,122.0,211.9,37.1,37.7,3.65,32.7,27.6,17.9,48.3,1.8,0.1,5.0,49.3,10.7,12.6,11.7,0.44,48.7
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,2,February,Winter,292,Poor,127.0,197.4,71.6,26.4,2.07,37.0,20.5,14.4,51.2,7.0,1.9,5.7,54.6,19.0,9.8,11.6,0.12,37.1
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,3,March,Summer,158,Moderate,60.8,107.4,42.2,22.3,2.04,47.5,9.7,19.0,53.5,5.8,9.9,8.7,31.3,12.1,8.1,13.5,0.97,35.2
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,4,April,Summer,163,Moderate,83.2,207.4,32.4,20.4,2.17,30.2,8.7,32.5,77.2,2.1,19.3,9.2,29.6,5.4,8.0,8.3,0.1,32.4
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,5,May,Summer,150,Moderate,38.8,99.9,32.9,15.9,1.33,24.8,13.0,32.4,44.5,1.8,1.6,11.4,27.6,12.5,7.6,13.9,0.43,22.6
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,6,June,Monsoon,128,Moderate,72.9,107.3,15.7,12.6,0.52,44.7,8.7,31.4,71.8,3.3,15.0,10.1,24.3,6.8,6.3,10.3,0.13,21.8
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,7,July,Monsoon,124,Moderate,62.2,130.8,20.3,12.3,1.83,42.4,9.6,29.0,83.3,3.2,60.0,10.3,33.3,16.7,6.7,8.7,0.1,46.0
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,8,August,Monsoon,118,Moderate,57.0,111.9,23.7,15.3,1.6,42.1,18.2,28.3,86.0,3.6,136.2,12.4,25.4,5.5,4.2,9.0,0.1,26.9
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,9,September,Monsoon,108,Moderate,49.3,116.2,24.6,10.3,1.29,64.6,9.7,26.8,98.5,3.4,18.5,13.9,25.3,8.3,5.5,11.9,0.49,25.4
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,10,October,Post-Monsoon,202,Poor,109.2,244.6,36.7,11.7,1.25,12.7,10.6,23.4,70.9,6.0,16.4,5.6,32.6,12.5,4.3,9.5,0.43,33.5
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,11,November,Post-Monsoon,222,Poor,108.2,209.4,38.1,19.3,1.48,35.3,25.8,21.6,70.7,2.6,2.7,7.6,56.6,14.3,10.2,13.6,0.1,55.7
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2018,12,December,Winter,256,Poor,115.5,241.2,48.4,19.2,2.87,35.3,15.0,10.9,45.2,2.5,2.5,9.6,45.6,21.5,9.8,12.7,0.89,49.8
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2019,1,January,Winter,233,Poor,106.2,209.8,42.5,26.1,3.8,58.2,18.8,12.7,61.1,6.3,3.7,5.3,40.8,9.9,7.9,13.7,0.67,35.3
Jodhpur,Rajasthan,North,26.2389,73.0243,1.3,Low,2019,2,February,Winter,231,Poor,108.2,260.7,75.0,36.7,2.12,30.7,29.3,8.8,48.4,5.2,15.8,10.4,68.9,21.1,9.2,11.6,0.35,64.5
